feature,importance,feature_type
st shot,0.0,text
st vaccine,0.0,text
stabbing,0.0,text
stability,0.0,text
stable,0.0,text
stable condition,0.0,text
administered product,0.0,text
administered patients,0.0,text
stairs,0.0,text
administered patient,0.0,text
standard,0.0,text
administered past,0.0,text
administered moderna,0.0,text
start stop,0.0,text
start therapy,0.0,text
administered mar,0.0,text
started day,0.0,text
stiffness,0.0,text
stinging,0.0,text
administered administered,0.0,text
stuffy,0.0,text
additional information,0.0,text
subject,0.0,text
subject experienced,0.0,text
additional details,0.0,text
submitted received,0.0,text
addition,0.0,text
subsequently,0.0,text
added,0.0,text
subside,0.0,text
add,0.0,text
adalimumab humira,0.0,text
suddenly,0.0,text
suffered,0.0,text
suffering,0.0,text
suggested,0.0,text
suggestive,0.0,text
suggestive temporal,0.0,text
sulfa,0.0,text
adalimumab,0.0,text
sunday,0.0,text
super,0.0,text
supplemental,0.0,text
support,0.0,text
supposed,0.0,text
ad cov,0.0,text
surgery,0.0,text
surrounding,0.0,text
stuffy nose,0.0,text
stuff,0.0,text
stomach ache,0.0,text
study,0.0,text
stomach cramps,0.0,text
stomach pain,0.0,text
stood,0.0,text
stool,0.0,text
stools,0.0,text
administer,0.0,text
admin batch,0.0,text
stopped,0.0,text
storage,0.0,text
storage error,0.0,text
storage temperature,0.0,text
storage unit,0.0,text
admin,0.0,text
address,0.0,text
stored freezer,0.0,text
stored refrigerator,0.0,text
stored temperature,0.0,text
stored unapproved,0.0,text
additionally,0.0,text
strange,0.0,text
strength,0.0,text
additional vaccines,0.0,text
stress test,0.0,text
additional non,0.0,text
strong,0.0,text
stuck,0.0,text
studies,0.0,text
assessments concomitant,0.0,text
nov patient,0.0,text
assessments patient,0.0,text
chills pyrexia,0.0,text
facility type,0.0,text
fact,0.0,text
factor,0.0,text
factors,0.0,text
factors likely,0.0,text
factors potentially,0.0,text
fahrenheit,0.0,text
failed,0.0,text
failure,0.0,text
failure covid,0.0,text
faint,0.0,text
fainted,0.0,text
chills severe,0.0,text
falling,0.0,text
fatigue fatigue,0.0,text
falls,0.0,text
false,0.0,text
chills patient,0.0,text
family history,0.0,text
family member,0.0,text
famotidine,0.0,text
chills pain,0.0,text
fast,0.0,text
fast heart,0.0,text
father,0.0,text
chills non,0.0,text
fatigue body,0.0,text
fatigue chills,0.0,text
chills year-old,0.0,text
facial swelling,0.0,text
chin,0.0,text
face swollen,0.0,text
ckd,0.0,text
exposed temperature,0.0,text
exposure,0.0,text
exposure pregnancy,0.0,text
extended,0.0,text
extensive,0.0,text
extra,0.0,text
citrate,0.0,text
extreme fatigue,0.0,text
extreme pain,0.0,text
circular,0.0,text
extremely painful,0.0,text
extremely sore,0.0,text
extremely tired,0.0,text
extremities,0.0,text
extremity,0.0,text
extremity arm,0.0,text
extremity non,0.0,text
extremity pain,0.0,text
extremity sore,0.0,text
circle,0.0,text
eye pain,0.0,text
eyelid,0.0,text
eyelids,0.0,text
chronic pain,0.0,text
chloride,0.0,text
face neck,0.0,text
fatigue days,0.0,text
fatigue feeling,0.0,text
expiry dose,0.0,text
felt better,0.0,text
feeling hot,0.0,text
feeling like,0.0,text
feeling sick,0.0,text
feeling tired,0.0,text
feeling unwell,0.0,text
feeling weak,0.0,text
feelings,0.0,text
chills chills,0.0,text
feels like,0.0,text
chills body,0.0,text
chills aches,0.0,text
fell asleep,0.0,text
children,0.0,text
felt dizzy,0.0,text
fatigue felt,0.0,text
felt fine,0.0,text
felt hot,0.0,text
child,0.0,text
felt little,0.0,text
felt really,0.0,text
felt sick,0.0,text
felt weak,0.0,text
chief complaint,0.0,text
female consumer,0.0,text
chief,0.0,text
chf,0.0,text
chest x-ray,0.0,text
fever action,0.0,text
feeling good,0.0,text
feeling fine,0.0,text
feeling dizzy,0.0,text
feeling cold,0.0,text
fatigue fever,0.0,text
fatigue headache,0.0,text
fatigue muscle,0.0,text
fatigue nausea,0.0,text
chills nausea,0.0,text
fatigue patient,0.0,text
fatigue tired,0.0,text
fatigue tiredness,0.0,text
chills myalgia,0.0,text
fc,0.0,text
chills muscle,0.0,text
feb age,0.0,text
feb batch,0.0,text
feb dose,0.0,text
feb lot,0.0,text
feb patient,0.0,text
feb pm,0.0,text
chills hours,0.0,text
feb recovered,0.0,text
feb single,0.0,text
feeding,0.0,text
feel better,0.0,text
feel good,0.0,text
chills fatigue,0.0,text
feeling abnormal,0.0,text
feeling bad,0.0,text
chills consumer,0.0,text
explained,0.0,text
clammy,0.0,text
erythema arm,0.0,text
events event,0.0,text
event onset,0.0,text
event patient,0.0,text
clock,0.0,text
event related,0.0,text
clinical vaccination,0.0,text
event unspecified,0.0,text
event year-old,0.0,text
clinical information,0.0,text
events applicable,0.0,text
clinical events,0.0,text
events clinical,0.0,text
events detailed,0.0,text
clinical event,0.0,text
events events,0.0,text
exact,0.0,text
events follow-up,0.0,text
events included,0.0,text
events information,0.0,text
events non,0.0,text
events occurred,0.0,text
events patient,0.0,text
events recovering,0.0,text
events resolved,0.0,text
clinical course,0.0,text
eventually,0.0,text
everyday,0.0,text
clinic care,0.0,text
ew age,0.0,text
event occurred,0.0,text
event mrna,0.0,text
event medical,0.0,text
event information,0.0,text
erythema red,0.0,text
erythema redness,0.0,text
erythematous,0.0,text
estimated,0.0,text
estimated date,0.0,text
ethics,0.0,text
co-suspect,0.0,text
ethnicity,0.0,text
eua,0.0,text
cm,0.0,text
evaluated pfizer,0.0,text
evaluated physician,0.0,text
clotting,0.0,text
evaluation including,0.0,text
clots,0.0,text
closing,0.0,text
event adverse,0.0,text
event applicable,0.0,text
event causal,0.0,text
event compatible,0.0,text
event considered,0.0,text
event covid,0.0,text
closed,0.0,text
event dose,0.0,text
event drug,0.0,text
event event,0.0,text
event follow-up,0.0,text
exacerbation,0.0,text
exactly,0.0,text
claritin,0.0,text
experienced pruritus,0.0,text
experienced fatigue,0.0,text
experienced feeling,0.0,text
clavicle,0.0,text
experienced headache,0.0,text
experienced inappropriate,0.0,text
experienced injection,0.0,text
experienced muscle,0.0,text
experienced myalgia,0.0,text
experienced nausea,0.0,text
experienced non,0.0,text
experienced pain,0.0,text
classified invalid,0.0,text
experienced product,0.0,text
experienced pyrexia,0.0,text
examination,0.0,text
experienced rash,0.0,text
experienced sore,0.0,text
experienced swelling,0.0,text
experienced temperature,0.0,text
experienced unexpected,0.0,text
experienced vaccination,0.0,text
expiration,0.0,text
expiration date,0.0,text
classified,0.0,text
expired dose,0.0,text
expired moderna,0.0,text
expired product,0.0,text
expired vaccine,0.0,text
experienced expired,0.0,text
experienced events,0.0,text
experienced drug,0.0,text
experienced dizziness,0.0,text
excessive,0.0,text
excluded impact,0.0,text
excruciating,0.0,text
excruciating pain,0.0,text
excursion,0.0,text
excursion assessment,0.0,text
excursion issue,0.0,text
excursion period,0.0,text
excursion poor,0.0,text
excursion time,0.0,text
excursion vaccine,0.0,text
excursion weeks,0.0,text
excursions,0.0,text
exercise,0.0,text
exertion,0.0,text
exhausted,0.0,text
exhaustion,0.0,text
exp,0.0,text
clean-up activity,0.0,text
experience,0.0,text
clean-up,0.0,text
experienced adverse,0.0,text
experienced arm,0.0,text
experienced body,0.0,text
experienced chest,0.0,text
experienced chills,0.0,text
experienced covid,0.0,text
fever body,0.0,text
fever consumer,0.0,text
fever cough,0.0,text
got better,0.0,text
gland,0.0,text
glands,0.0,text
glucose,0.0,text
goes,0.0,text
caught,0.0,text
going away,0.0,text
going pass,0.0,text
golf,0.0,text
golf ball,0.0,text
cat,0.0,text
gone away,0.0,text
good,0.0,text
cases,0.0,text
care therapeutic,0.0,text
grew,0.0,text
got home,0.0,text
got pfizer,0.0,text
got really,0.0,text
care physician,0.0,text
got shot,0.0,text
got vaccine,0.0,text
got worse,0.0,text
care clinical,0.0,text
gotten worse,0.0,text
gout,0.0,text
grade fever,0.0,text
gradually,0.0,text
great,0.0,text
giving,0.0,text
given water,0.0,text
given vaccine,0.0,text
given pfizer,0.0,text
gastrointestinal,0.0,text
causality assessments,0.0,text
gender,0.0,text
gender received,0.0,text
general,0.0,text
general malaise,0.0,text
causality assessment,0.0,text
generalized weakness,0.0,text
generally,0.0,text
causal relationship,0.0,text
gets,0.0,text
causal association,0.0,text
getting better,0.0,text
getting covid,0.0,text
getting second,0.0,text
getting shot,0.0,text
getting vaccine,0.0,text
getting worse,0.0,text
gi,0.0,text
causal,0.0,text
given day,0.0,text
given days,0.0,text
given dose,0.0,text
given expiration,0.0,text
given ml,0.0,text
given moderna,0.0,text
given patient,0.0,text
greater,0.0,text
groin,0.0,text
fever day,0.0,text
headache day,0.0,text
hcp medical,0.0,text
hcp patient,0.0,text
hcp program,0.0,text
hcp reporter,0.0,text
hcp year-old,0.0,text
capsule,0.0,text
head ache,0.0,text
head neck,0.0,text
head toe,0.0,text
cap,0.0,text
cannula,0.0,text
headache body,0.0,text
headache consumer,0.0,text
headache days,0.0,text
ground,0.0,text
headache dizziness,0.0,text
headache fever,0.0,text
headache head,0.0,text
came negative,0.0,text
headache headaches,0.0,text
headache hours,0.0,text
headache lasted,0.0,text
headache muscle,0.0,text
headache myalgia,0.0,text
headache nausea,0.0,text
calves,0.0,text
calling,0.0,text
headache pyrexia,0.0,text
hcp,0.0,text
hcl,0.0,text
having trouble,0.0,text
having symptoms,0.0,text
group,0.0,text
guidance,0.0,text
guidelines,0.0,text
gums,0.0,text
ha,0.0,text
haemorrhage,0.0,text
cardiovascular,0.0,text
hair loss,0.0,text
cardiomyopathy,0.0,text
half dose,0.0,text
half hour,0.0,text
cardiology,0.0,text
cardiologist,0.0,text
happen,0.0,text
card,0.0,text
happening,0.0,text
happens,0.0,text
car,0.0,text
hard time,0.0,text
hardly,0.0,text
hardness,0.0,text
hasn,0.0,text
haven,0.0,text
having,0.0,text
having covid,0.0,text
having heart,0.0,text
having pain,0.0,text
causality event,0.0,text
gait disturbance,0.0,text
cbc,0.0,text
flu-like,0.0,text
fj,0.0,text
fk,0.0,text
fl,0.0,text
flare,0.0,text
flashes,0.0,text
flat,0.0,text
cheek,0.0,text
flow,0.0,text
flu,0.0,text
flu like,0.0,text
flu shot,0.0,text
flu symptoms,0.0,text
flu vaccine,0.0,text
flu-like symptoms,0.0,text
gabapentin,0.0,text
fluid,0.0,text
fluids,0.0,text
flush,0.0,text
flushing,0.0,text
changes,0.0,text
fluticasone propionate,0.0,text
flutter,0.0,text
changed milliliter,0.0,text
focus,0.0,text
changed dosage,0.0,text
foggy,0.0,text
folic,0.0,text
folic acid,0.0,text
fish oil,0.0,text
fish,0.0,text
fingers,0.0,text
finger,0.0,text
fever days,0.0,text
fever degrees,0.0,text
fever fatigue,0.0,text
fever fever,0.0,text
chest pressure,0.0,text
fever hours,0.0,text
fever muscle,0.0,text
fever myalgia,0.0,text
fever nausea,0.0,text
fever pain,0.0,text
fever patient,0.0,text
fever received,0.0,text
chemotherapy,0.0,text
fever severe,0.0,text
fever sore,0.0,text
fever time,0.0,text
fever year-old,0.0,text
feverish,0.0,text
fevers,0.0,text
ff,0.0,text
fibrillation,0.0,text
fibromyalgia,0.0,text
filled,0.0,text
final,0.0,text
finally,0.0,text
findings,0.0,text
cheeks,0.0,text
change,0.0,text
follow attempts,0.0,text
follow received,0.0,text
form mar,0.0,text
form oct,0.0,text
form patient,0.0,text
form received,0.0,text
form sep,0.0,text
form time,0.0,text
formula,0.0,text
formulation,0.0,text
celsius,0.0,text
forward,0.0,text
forwarded,0.0,text
forwarded moderna,0.0,text
fourth,0.0,text
fourth dose,0.0,text
fracture,0.0,text
free,0.0,text
freezer,0.0,text
freezer refrigerator,0.0,text
freezing,0.0,text
cellulitis,0.0,text
fridge,0.0,text
cells,0.0,text
cell count,0.0,text
cell,0.0,text
fumarate,0.0,text
cc,0.0,text
funny,0.0,text
future,0.0,text
form nov,0.0,text
form jun,0.0,text
chair,0.0,text
form jul,0.0,text
cetirizine hydrochloride,0.0,text
follow-up information,0.0,text
follow-up received,0.0,text
follow-up request,0.0,text
follow-up requested,0.0,text
cervical,0.0,text
certain emails,0.0,text
following covid,0.0,text
following day,0.0,text
following information,0.0,text
following laboratory,0.0,text
following morning,0.0,text
following vaccine,0.0,text
follows,0.0,text
food,0.0,text
food products,0.0,text
foods,0.0,text
certain,0.0,text
cerebrovascular,0.0,text
forehead,0.0,text
cerebral,0.0,text
form apr,0.0,text
form aug,0.0,text
form date,0.0,text
form dec,0.0,text
center,0.0,text
celsius thaw,0.0,text
erythema injection,0.0,text
error wrong,0.0,text
headache resolved,0.0,text
day vaccine,0.0,text
day headache,0.0,text
day injection,0.0,text
day night,0.0,text
day pain,0.0,text
condition sender,0.0,text
day post,0.0,text
day receiving,0.0,text
day second,0.0,text
day shot,0.0,text
day started,0.0,text
day symptoms,0.0,text
day use,0.0,text
day vaccination,0.0,text
day went,0.0,text
days shot,0.0,text
condition aggravated,0.0,text
days ago,0.0,text
days day,0.0,text
days days,0.0,text
days dose,0.0,text
days following,0.0,text
days injection,0.0,text
concurrent conditions,0.0,text
days nd,0.0,text
concurrent,0.0,text
days post,0.0,text
days prior,0.0,text
days receiving,0.0,text
day got,0.0,text
day following,0.0,text
day fever,0.0,text
day felt,0.0,text
date jul,0.0,text
date jun,0.0,text
date lot,0.0,text
confounder,0.0,text
date nov,0.0,text
date oct,0.0,text
date ongoing,0.0,text
date pfizer,0.0,text
date product,0.0,text
date prophylactic,0.0,text
date provided,0.0,text
date received,0.0,text
date sep,0.0,text
date single,0.0,text
date subject,0.0,text
date time,0.0,text
confirm,0.0,text
date vaccine,0.0,text
date vial,0.0,text
dates,0.0,text
dates unspecified,0.0,text
daughter,0.0,text
conditions patient,0.0,text
conditions included,0.0,text
day day,0.0,text
day days,0.0,text
day dose,0.0,text
days second,0.0,text
days st,0.0,text
date indication,0.0,text
concerning year-old,0.0,text
depression,0.0,text
dermatitis,0.0,text
dermatologist,0.0,text
concerns year-old,0.0,text
described covid,0.0,text
described headache,0.0,text
described pain,0.0,text
described sore,0.0,text
described treatment,0.0,text
describes,0.0,text
concerns patient,0.0,text
description,0.0,text
concerns,0.0,text
detailed concurrent,0.0,text
days symptoms,0.0,text
detailed medical,0.0,text
detailed patient,0.0,text
concerning patient,0.0,text
details patient,0.0,text
details provided,0.0,text
details reporter,0.0,text
detected,0.0,text
determine,0.0,text
determined,0.0,text
develop,0.0,text
concerning,0.0,text
developed fever,0.0,text
developed rash,0.0,text
depressed,0.0,text
denies,0.0,text
dementia,0.0,text
deltoid,0.0,text
days vaccination,0.0,text
days vaccine,0.0,text
debilitating,0.0,text
dec,0.0,text
dec administered,0.0,text
dec described,0.0,text
dec dose,0.0,text
dec patient,0.0,text
dec recovered,0.0,text
dec single,0.0,text
decadron,0.0,text
december,0.0,text
decided,0.0,text
concomitant treatment,0.0,text
decrease,0.0,text
concomitant product,0.0,text
decreased appetite,0.0,text
deep,0.0,text
deep vein,0.0,text
deficiency,0.0,text
degree,0.0,text
degree degree,0.0,text
degree fahrenheit,0.0,text
degrees celsius,0.0,text
dehydrated,0.0,text
dehydration,0.0,text
delayed,0.0,text
date jan,0.0,text
date follow-up,0.0,text
error vial,0.0,text
covid dose,0.0,text
cov dose,0.0,text
cov suspension,0.0,text
covered,0.0,text
consumer patient,0.0,text
covid arm,0.0,text
covid booster,0.0,text
covid breakthrough,0.0,text
covid clinical,0.0,text
covid concomitant,0.0,text
covid covid,0.0,text
covid date,0.0,text
covid days,0.0,text
covid described,0.0,text
covid event,0.0,text
covid post,0.0,text
covid follow-up,0.0,text
covid got,0.0,text
consumer non-hcp,0.0,text
consumer concerned,0.0,text
consulted,0.0,text
covid mar,0.0,text
covid moderna,0.0,text
consult,0.0,text
constipation,0.0,text
covid patient,0.0,text
covid pcr,0.0,text
constantly,0.0,text
covid pneumonia,0.0,text
cov applicable,0.0,text
cov,0.0,text
consumer stated,0.0,text
course,0.0,text
contains,0.0,text
contrast,0.0,text
contributory,0.0,text
contributory role,0.0,text
contacted,0.0,text
controlled,0.0,text
contusion,0.0,text
cool,0.0,text
cooler,0.0,text
cooler period,0.0,text
copd,0.0,text
coronary,0.0,text
coronary artery,0.0,text
correct,0.0,text
contactable reporter,0.0,text
contactable physician,0.0,text
cough cough,0.0,text
coughing,0.0,text
contactable nurse,0.0,text
couldn sleep,0.0,text
couldn walk,0.0,text
count,0.0,text
contactable healthcare,0.0,text
consumer year-old,0.0,text
couple days,0.0,text
couple hours,0.0,text
couple weeks,0.0,text
constant,0.0,text
consistent,0.0,text
date feb,0.0,text
data included,0.0,text
cxr,0.0,text
cyanocobalamin,0.0,text
cycle,0.0,text
cycles,0.0,text
cyst,0.0,text
d-dimer,0.0,text
consciousness,0.0,text
daily activities,0.0,text
connection,0.0,text
dark,0.0,text
data,0.0,text
data adverse,0.0,text
data classified,0.0,text
data logger,0.0,text
covid received,0.0,text
congestive,0.0,text
date adverse,0.0,text
date aug,0.0,text
date batch,0.0,text
date blood,0.0,text
date covid,0.0,text
date date,0.0,text
date dec,0.0,text
congested,0.0,text
date event,0.0,text
confused,0.0,text
date expiration,0.0,text
date expiry,0.0,text
cut,0.0,text
currently,0.0,text
current data,0.0,text
current available,0.0,text
covid recovered,0.0,text
covid shot,0.0,text
covid symptoms,0.0,text
covid test,0.0,text
covid tested,0.0,text
covid therapeutic,0.0,text
covid time,0.0,text
considered unassessable,0.0,text
covid unspecified,0.0,text
considered suspect,0.0,text
considered resolved,0.0,text
considered related,0.0,text
covid virus,0.0,text
cramping,0.0,text
cramps,0.0,text
crazy,0.0,text
cream,0.0,text
creatinine,0.0,text
crohn,0.0,text
crohn disease,0.0,text
crp,0.0,text
crying,0.0,text
considered adverse,0.0,text
ct scan,0.0,text
cta,0.0,text
culture,0.0,text
consent,0.0,text
developed severe,0.0,text
developing,0.0,text
concerned year,0.0,text
comirnaty formula,0.0,text
drove,0.0,text
comment concerns,0.0,text
drug allergy,0.0,text
drug bnt,0.0,text
drug event,0.0,text
comment,0.0,text
drug ineffective,0.0,text
drug store,0.0,text
drugs,0.0,text
dry,0.0,text
dry cough,0.0,text
dry mouth,0.0,text
dull,0.0,text
coming,0.0,text
easily,0.0,text
dx,0.0,text
dysfunction,0.0,text
dysgeusia,0.0,text
dysphagia,0.0,text
dyspnea,0.0,text
comfortable,0.0,text
dyspnoea shortness,0.0,text
comfort,0.0,text
ear infection,0.0,text
ear pain,0.0,text
earlier,0.0,text
early,0.0,text
early morning,0.0,text
drops,0.0,text
drop,0.0,text
comments based,0.0,text
drive,0.0,text
dose total,0.0,text
dose unk,0.0,text
dose unspecified,0.0,text
dose vaccination,0.0,text
comments refers,0.0,text
dose vial,0.0,text
dose year-old,0.0,text
comments linked,0.0,text
doses administered,0.0,text
doses covid,0.0,text
doses given,0.0,text
doses moderna,0.0,text
doses mrna,0.0,text
doses pfizer,0.0,text
doses temperature,0.0,text
doses vaccine,0.0,text
dosing,0.0,text
dosing remained,0.0,text
dots,0.0,text
double,0.0,text
doxycycline,0.0,text
comments limited,0.0,text
drank,0.0,text
drawn,0.0,text
drink,0.0,text
drinking,0.0,text
comments covid,0.0,text
comes goes,0.0,text
eat,0.0,text
device,0.0,text
entered health,0.0,text
en,0.0,text
en expiration,0.0,text
collapsed,0.0,text
encephalopathy,0.0,text
encouraged,0.0,text
end,0.0,text
colitis,0.0,text
colecalciferol,0.0,text
enlarged,0.0,text
cold sweats,0.0,text
cold chills,0.0,text
ent,0.0,text
entered,0.0,text
entire,0.0,text
eaten,0.0,text
entire body,0.0,text
enzymes,0.0,text
ep,0.0,text
cognitive,0.0,text
epi pen,0.0,text
codeine,0.0,text
code,0.0,text
episode,0.0,text
co-suspect product,0.0,text
error improper,0.0,text
error mixed,0.0,text
error patient,0.0,text
error vaccine,0.0,text
emt,0.0,text
employee,0.0,text
collar,0.0,text
emails received,0.0,text
eating,0.0,text
echo,0.0,text
echocardiogram,0.0,text
eczema,0.0,text
edema,0.0,text
come,0.0,text
effective,0.0,text
color,0.0,text
efficacy,0.0,text
effusion,0.0,text
ek,0.0,text
colon,0.0,text
collar bone,0.0,text
el expiration,0.0,text
el unspecified,0.0,text
elasomeran,0.0,text
elbow,0.0,text
elbows,0.0,text
elderly,0.0,text
electrocardiogram,0.0,text
elevated,0.0,text
elevated blood,0.0,text
elevated heart,0.0,text
elevation,0.0,text
eliquis,0.0,text
email,0.0,text
emails,0.0,text
comments us-modernatx,0.0,text
dose start,0.0,text
committees,0.0,text
diminished,0.0,text
different,0.0,text
complications,0.0,text
different patient,0.0,text
difficult,0.0,text
complication,0.0,text
difficulty breathing,0.0,text
difficulty swallowing,0.0,text
difficulty walking,0.0,text
diffuse,0.0,text
digital,0.0,text
digital data,0.0,text
diluent,0.0,text
diluted,0.0,text
diphenhydramine,0.0,text
dose series,0.0,text
diphenhydramine hydrochloride,0.0,text
directed,0.0,text
disappeared,0.0,text
disc,0.0,text
disclosed,0.0,text
discoloration,0.0,text
discolouration,0.0,text
complex,0.0,text
discontinued,0.0,text
discovered,0.0,text
discussed,0.0,text
completion,0.0,text
disorder non,0.0,text
diet,0.0,text
die,0.0,text
didn know,0.0,text
didn feel,0.0,text
dexamethasone,0.0,text
diabetes,0.0,text
concerned patient,0.0,text
diabetic,0.0,text
concerned male,0.0,text
diagnosed covid,0.0,text
concerned female,0.0,text
concern identified,0.0,text
diagnostic results,0.0,text
diameter,0.0,text
diaphoretic,0.0,text
concern,0.0,text
diarrhea nausea,0.0,text
diarrhoea,0.0,text
diarrhoea diarrhea,0.0,text
computerised tomogram,0.0,text
did allow,0.0,text
did covid,0.0,text
did experience,0.0,text
did feel,0.0,text
did help,0.0,text
did know,0.0,text
did received,0.0,text
computerised,0.0,text
did undergo,0.0,text
compromised,0.0,text
compress,0.0,text
disorientation,0.0,text
disoriented,0.0,text
completing,0.0,text
dose apr,0.0,text
dose booster,0.0,text
dose consumer,0.0,text
dose covid,0.0,text
committees investigators,0.0,text
dose days,0.0,text
dose dosage,0.0,text
dose dose,0.0,text
dose event,0.0,text
dose feb,0.0,text
dose frequency,0.0,text
dose given,0.0,text
dose instead,0.0,text
dose jan,0.0,text
dose left,0.0,text
dose lot,0.0,text
dose manufacturer,0.0,text
dose mg,0.0,text
dose ml,0.0,text
dose moderna,0.0,text
dose mrna,0.0,text
dose number,0.0,text
dose omission,0.0,text
dose patient,0.0,text
dose pfizer,0.0,text
dose received,0.0,text
dose resolved,0.0,text
dose second,0.0,text
common,0.0,text
dose adverse,0.0,text
disturbance,0.0,text
dose administration,0.0,text
completed,0.0,text
dizziness dizzy,0.0,text
dizziness headache,0.0,text
dizziness nausea,0.0,text
dizziness non,0.0,text
complete,0.0,text
dl,0.0,text
dm,0.0,text
complaints,0.0,text
doctor did,0.0,text
doctor healthcare,0.0,text
doctor office,0.0,text
doctor prescribed,0.0,text
doctor said,0.0,text
doctors,0.0,text
document,0.0,text
complaint,0.0,text
complaining,0.0,text
compatible suggestive,0.0,text
doesn know,0.0,text
compatible,0.0,text
don know,0.0,text
company unable,0.0,text
dosage changed,0.0,text
company representative,0.0,text
company comment,0.0,text
company,0.0,text
headache received,0.0,text
headache severe,0.0,text
observation period,0.0,text
began feel,0.0,text
medical conditions,0.0,text
begin,0.0,text
medical information,0.0,text
began having,0.0,text
medically confirmed,0.0,text
began feeling,0.0,text
medication details,0.0,text
medication included,0.0,text
medication information,0.0,text
medication provided,0.0,text
medication reporter,0.0,text
medication treatment,0.0,text
medication weeks,0.0,text
medications apr,0.0,text
bed day,0.0,text
began experiencing,0.0,text
medications food,0.0,text
medications included,0.0,text
medications jan,0.0,text
medications linked,0.0,text
medications mar,0.0,text
medications patient,0.0,text
medications provided,0.0,text
medications reporter,0.0,text
medications treatment,0.0,text
began experience,0.0,text
medications weeks,0.0,text
bedridden,0.0,text
medical attention,0.0,text
believed,0.0,text
media,0.0,text
med,0.0,text
mar age,0.0,text
mar batch,0.0,text
mar covid,0.0,text
mar described,0.0,text
mar dose,0.0,text
mar lot,0.0,text
mar mar,0.0,text
bells,0.0,text
mar pm,0.0,text
mar prophylactic,0.0,text
mar recovered,0.0,text
mar single,0.0,text
mar subject,0.0,text
march,0.0,text
march patient,0.0,text
mark,0.0,text
mask,0.0,text
mass,0.0,text
massive,0.0,text
maternal,0.0,text
maternal exposure,0.0,text
maybe,0.0,text
mcg,0.0,text
mean,0.0,text
bell,0.0,text
believes,0.0,text
measures taken,0.0,text
medicines,0.0,text
mellitus,0.0,text
manufacturer date,0.0,text
minutes later,0.0,text
beat,0.0,text
mild fever,0.0,text
mild headache,0.0,text
mild injection,0.0,text
mildly,0.0,text
milliliter,0.0,text
min,0.0,text
minimal,0.0,text
minimum,0.0,text
minor,0.0,text
bathroom,0.0,text
batch number,0.0,text
basically,0.0,text
minutes patient,0.0,text
memory,0.0,text
minutes post,0.0,text
baseline,0.0,text
minutes vaccination,0.0,text
minutes vaccine,0.0,text
based information,0.0,text
miserable,0.0,text
missed,0.0,text
missed booked-in,0.0,text
mixed,0.0,text
mixed series,0.0,text
ml,0.0,text
ml dose,0.0,text
ml instead,0.0,text
migraines,0.0,text
migraine headache,0.0,text
midnight,0.0,text
middle night,0.0,text
memory loss,0.0,text
menstrual bleeding,0.0,text
menstrual cycle,0.0,text
menstrual period,0.0,text
menstruation,0.0,text
mental,0.0,text
mental status,0.0,text
beats,0.0,text
metabolic,0.0,text
metal,0.0,text
metallic,0.0,text
metallic taste,0.0,text
metformin,0.0,text
methylprednisolone,0.0,text
metoprolol,0.0,text
mg benadryl,0.0,text
mg daily,0.0,text
mg day,0.0,text
mg dl,0.0,text
mg iv,0.0,text
mg mg,0.0,text
mg oral,0.0,text
mg po,0.0,text
mg tablet,0.0,text
mi,0.0,text
beating,0.0,text
middle,0.0,text
bells palsy,0.0,text
manufacturer covid,0.0,text
bivalent moderna,0.0,text
logger registered,0.0,text
little bit,0.0,text
little sore,0.0,text
little tired,0.0,text
live,0.0,text
liver,0.0,text
living,0.0,text
lobe,0.0,text
bilaterally,0.0,text
localized,0.0,text
location,0.0,text
location injection,0.0,text
location left,0.0,text
logger,0.0,text
bilateral,0.0,text
loss personal,0.0,text
long time,0.0,text
longer,0.0,text
look,0.0,text
looked,0.0,text
looked like,0.0,text
looking,0.0,text
looks,0.0,text
looks like,0.0,text
loratadine,0.0,text
lose,0.0,text
losing,0.0,text
bigger,0.0,text
loss appetite,0.0,text
little better,0.0,text
biontech,0.0,text
literature,0.0,text
listed,0.0,text
like illness,0.0,text
like know,0.0,text
like symptoms,0.0,text
bivalent booster,0.0,text
likely associated,0.0,text
bivalent,0.0,text
limb discomfort,0.0,text
limbs,0.0,text
limited,0.0,text
bite,0.0,text
limits,0.0,text
line,0.0,text
link,0.0,text
link recent,0.0,text
link sender,0.0,text
linked,0.0,text
birth control,0.0,text
linked sender,0.0,text
linked us-modernatx,0.0,text
linked us-pfizer,0.0,text
bipap,0.0,text
lip swelling,0.0,text
lipitor,0.0,text
biontech covid,0.0,text
liquid,0.0,text
lisinopril,0.0,text
list,0.0,text
loss consciousness,0.0,text
loss smell,0.0,text
manufacturer,0.0,text
maintained,0.0,text
benedryl,0.0,text
lymph node,0.0,text
bend,0.0,text
lymphadenopathy,0.0,text
lymphoma,0.0,text
macular,0.0,text
magnesium,0.0,text
magnetic,0.0,text
magnetic resonance,0.0,text
mailbox,0.0,text
mailbox missed,0.0,text
mainly,0.0,text
maintain,0.0,text
major,0.0,text
loss taste,0.0,text
benadryl mg,0.0,text
make sure,0.0,text
makes,0.0,text
making,0.0,text
malaise,0.0,text
malaise feeling,0.0,text
benadryl diphenhydramine,0.0,text
male patient,0.0,text
male unspecified,0.0,text
managed,0.0,text
management,0.0,text
manager,0.0,text
manufacture,0.0,text
lyme,0.0,text
lying,0.0,text
lupus,0.0,text
benefit,0.0,text
big red,0.0,text
